date,NASDAQCOM
20201002,11075.11
20201005,11332.58
20201006,11154.7
20201007,11364.7
20201008,11421.08
20201009,11580.05
20201012,11876.36
20201013,11864
20201014,11768.83
20201015,11713.97
20201016,11671.66
20201019,11478.98
20201020,11516.49
20201021,11484.69
20201022,11506.01
20201023,11548.28
20201026,11358.94
20201027,11431.35
20201028,11004.87
20201029,11185.59
20201030,10911.59
20201102,10957.61
20201103,11160.57
20201104,11590.78
20201105,11890.93
20201106,11895.23
20201109,11713.78
20201110,11553.86
20201111,11786.43
20201112,11709.59
20201113,11829.29
20201116,11924.13
20201117,11899.34
20201118,11801.6
20201119,11904.71
20201120,11854.97
20201123,11881.17
20201124,12037.33
20201125,12094.4
20201126,
20201127,12205.85
20201130,12198.74
20201201,12355.11
20201202,12349.37
20201203,12377.18
20201204,12464.23
20201207,12519.95
20201208,12582.77
20201209,12338.95
20201210,12405.81
20201211,12377.87
20201214,12440.04
20201215,12595.06
20201216,12658.19
20201217,12764.75
20201218,12755.64
20201221,12742.52
20201222,12807.92
20201223,12771.11
20201224,12804.73
20201225,
20201228,12899.42
20201229,12850.22
20201230,12870
20201231,12888.28
20210101,
20210104,12698.45
20210105,12818.96
20210106,12740.79
20210107,13067.48
20210108,13201.98
20210111,13036.43
20210112,13072.43
20210113,13128.95
20210114,13112.64
20210115,12998.5
20210118,
20210119,13197.18
20210120,13457.25
20210121,13530.91
20210122,13543.06
20210125,13635.99
20210126,13626.06
20210127,13270.6
20210128,13337.16
20210129,13070.69
20210201,13403.39
20210202,13612.78
20210203,13610.54
20210204,13777.74
20210205,13856.3
20210208,13987.64
20210209,14007.7
20210210,13972.53
20210211,14025.77
20210212,14095.47
20210215,
20210216,14047.5
20210217,13965.5
20210218,13865.36
20210219,13874.47
20210222,13533.05
20210223,13465.2
20210224,13597.97
20210225,13119.43
20210226,13192.35
20210301,13588.83
20210302,13358.79
20210303,12997.75
20210304,12723.47
20210305,12920.15
20210308,12609.16
20210309,13073.82
20210310,13068.83
20210311,13398.67
20210312,13319.86
20210315,13459.71
20210316,13471.57
20210317,13525.2
20210318,13116.17
20210319,13215.24
20210322,13377.54
20210323,13227.7
20210324,12961.89
20210325,12977.68
20210326,13138.72
20210329,13059.65
20210330,13045.39
20210331,13246.87
20210401,13480.11
20210402,
20210405,13705.59
20210406,13698.38
20210407,13688.84
20210408,13829.31
20210409,13900.19
20210412,13850
20210413,13996.1
20210414,13857.84
20210415,14038.76
20210416,14052.34
20210419,13914.77
20210420,13786.27
20210421,13950.22
20210422,13818.41
20210423,14016.81
20210426,14138.78
20210427,14090.22
20210428,14051.03
20210429,14082.55
20210430,13962.68
20210503,13895.12
20210504,13633.5
20210505,13582.42
20210506,13632.84
20210507,13752.24
20210510,13401.86
20210511,13389.43
20210512,13031.68
20210513,13124.99
20210514,13429.98
20210517,13379.05
20210518,13303.64
20210519,13299.74
20210520,13535.74
20210521,13470.99
20210524,13661.17
20210525,13657.17
20210526,13738
20210527,13736.28
20210528,13748.74
20210531,
20210601,13736.48
20210602,13756.33
20210603,13614.51
20210604,13814.49
20210607,13881.72
20210608,13924.91
20210609,13911.75
20210610,14020.33
20210611,14069.42
20210614,14174.14
20210615,14072.86
20210616,14039.68
20210617,14161.35
20210618,14030.38
20210621,14141.48
20210622,14253.27
20210623,14271.73
20210624,14369.71
20210625,14360.39
20210628,14500.51
20210629,14528.33
20210630,14503.95
20210701,14522.38
20210702,14639.33
20210705,
20210706,14663.64
20210707,14665.06
20210708,14559.78
20210709,14701.92
20210712,14733.24
20210713,14677.65
20210714,14644.95
20210715,14543.13
20210716,14427.24
20210719,14274.98
20210720,14498.88
20210721,14631.95
20210722,14684.6
20210723,14836.99
20210726,14840.71
20210727,14660.58
20210728,14762.58
20210729,14778.26
20210730,14672.68
20210802,14681.07
20210803,14761.29
20210804,14780.53
20210805,14895.12
20210806,14835.76
20210809,14860.18
20210810,14788.09
20210811,14765.14
20210812,14816.26
20210813,14822.9
20210816,14793.76
20210817,14656.18
20210818,14525.91
20210819,14541.79
20210820,14714.66
20210823,14942.65
20210824,15019.8
20210825,15041.86
20210826,14945.81
20210827,15129.5
20210830,15265.89
20210831,15259.24
20210901,15309.38
20210902,15331.18
20210903,15363.52
20210906,
20210907,15374.33
20210908,15286.64
20210909,15248.25
20210910,15115.49
20210913,15105.58
20210914,15037.76
20210915,15161.53
20210916,15181.92
20210917,15043.97
20210920,14713.9
20210921,14746.4
20210922,14896.85
20210923,15052.24
20210924,15047.7
20210927,14969.97
20210928,14546.68
20210929,14512.44
20210930,14448.58
20211001,14566.7
20211004,14255.48
20211005,14433.83
20211006,14501.91
20211007,14654.02
20211008,14579.54
20211011,14486.2
20211012,14465.92
20211013,14571.64
20211014,14823.43
20211015,14897.34
20211018,15021.81
20211019,15129.09
20211020,15121.68
20211021,15215.7
20211022,15090.2
20211025,15226.71
20211026,15235.71
20211027,15235.84
20211028,15448.12
20211029,15498.39
20211101,15595.92
20211102,15649.6
20211103,15811.58
20211104,15940.31
20211105,15971.59
20211108,15982.36
20211109,15886.54
20211110,15622.71
20211111,15704.28
20211112,15860.96
20211115,15853.85
20211116,15973.86
20211117,15921.57
20211118,15993.71
20211119,16057.44
20211122,15854.76
20211123,15775.14
20211124,15845.23
20211125,
20211126,15491.66
20211129,15782.83
20211130,15537.69
20211201,15254.05
20211202,15381.32
20211203,15085.47
20211206,15225.15
20211207,15686.92
20211208,15786.99
20211209,15517.37
20211210,15630.6
20211213,15413.28
20211214,15237.64
20211215,15565.58
20211216,15180.43
20211217,15169.68
20211220,14980.94
20211221,15341.09
20211222,15521.89
20211223,15653.37
20211224,
20211227,15871.26
20211228,15781.72
20211229,15766.22
20211230,15741.56
20211231,15644.97
20220103,15832.8
20220104,15622.72
20220105,15100.17
20220106,15080.86
20220107,14935.9
20220110,14942.83
20220111,15153.45
20220112,15188.39
20220113,14806.81
20220114,14893.75
20220117,
20220118,14506.9
20220119,14340.26
20220120,14154.02
20220121,13768.92
20220124,13855.13
20220125,13539.29
20220126,13542.12
20220127,13352.78
20220128,13770.57
20220131,14239.88
20220201,14346
20220202,14417.55
20220203,13878.82
20220204,14098.01
20220207,14015.67
20220208,14194.45
20220209,14490.37
20220210,14185.64
20220211,13791.15
20220214,13790.92
20220215,14139.76
20220216,14124.09
20220217,13716.72
20220218,13548.07
20220221,
20220222,13381.52
20220223,13037.49
20220224,13473.59
20220225,13694.62
20220228,13751.4
20220301,13532.46
20220302,13752.02
20220303,13537.94
20220304,13313.44
20220307,12830.96
20220308,12795.55
20220309,13255.55
20220310,13129.96
20220311,12843.81
20220314,12581.22
20220315,12948.62
20220316,13436.55
20220317,13614.78
20220318,13893.84
20220321,13838.46
20220322,14108.82
20220323,13922.6
20220324,14191.84
20220325,14169.3
20220328,14354.9
20220329,14619.64
20220330,14442.27
20220331,14220.52
20220401,14261.5
20220404,14532.55
20220405,14204.17
20220406,13888.82
20220407,13897.3
20220408,13711
20220411,13411.96
20220412,13371.57
20220413,13643.59
20220414,13351.08
20220415,
20220418,13332.36
20220419,13619.66
20220420,13453.07
20220421,13174.65
20220422,12839.29
20220425,13004.85
20220426,12490.74
20220427,12488.93
20220428,12871.53
20220429,12334.64
20220502,12536.02
20220503,12563.76
20220504,12964.86
20220505,12317.69
20220506,12144.66
20220509,11623.25
20220510,11737.67
20220511,11364.24
20220512,11370.96
20220513,11805
20220516,11662.79
20220517,11984.52
20220518,11418.15
20220519,11388.5
20220520,11354.62
20220523,11535.27
20220524,11264.45
20220525,11434.74
20220526,11740.65
20220527,12131.13
20220530,
20220531,12081.39
20220601,11994.46
20220602,12316.9
20220603,12012.73
20220606,12061.37
20220607,12175.23
20220608,12086.27
20220609,11754.23
20220610,11340.02
20220613,10809.23
20220614,10828.35
20220615,11099.15
20220616,10646.1
20220617,10798.35
20220620,
20220621,11069.3
20220622,11053.08
20220623,11232.19
20220624,11607.62
20220627,11524.55
20220628,11181.54
20220629,11177.89
20220630,11028.74
20220701,11127.85
20220704,
20220705,11322.24
20220706,11361.85
20220707,11621.35
20220708,11635.31
20220711,11372.6
20220712,11264.73
20220713,11247.58
20220714,11251.19
20220715,11452.42
20220718,11360.05
20220719,11713.15
20220720,11897.65
20220721,12059.61
20220722,11834.11
20220725,11782.67
20220726,11562.57
20220727,12032.42
20220728,12162.59
20220729,12390.69
20220801,12368.98
20220802,12348.76
20220803,12668.16
20220804,12720.58
20220805,12657.55
20220808,12644.46
20220809,12493.93
20220810,12854.8
20220811,12779.91
20220812,13047.19
20220815,13128.05
20220816,13102.55
20220817,12938.12
20220818,12965.34
20220819,12705.22
20220822,12381.57
20220823,12381.3
20220824,12431.53
20220825,12639.27
20220826,12141.71
20220829,12017.67
20220830,11883.14
20220831,11816.2
20220901,11785.13
20220902,11630.86
20220905,
20220906,11544.91
20220907,11791.9
20220908,11862.13
20220909,12112.31
20220912,12266.41
20220913,11633.57
20220914,11719.68
20220915,11552.36
20220916,11448.4
20220919,11535.02
20220920,11425.05
20220921,11220.19
20220922,11066.81
20220923,10867.93
20220926,10802.92
20220927,10829.5
20220928,11051.64
20220929,10737.51
20220930,10575.62
20221003,10815.43
20221004,11176.41
20221005,11148.64
20221006,11073.31
20221007,10652.4
20221010,10542.1
20221011,10426.19
20221012,10417.1
20221013,10649.15
20221014,10321.39
20221017,10675.8
20221018,10772.4
20221019,10680.51
20221020,10614.84
20221021,10859.72
20221024,10952.61
20221025,11199.12
20221026,10970.99
20221027,10792.67
20221028,11102.45
20221031,10988.15
20221101,10890.85
20221102,10524.8
20221103,10342.94
20221104,10475.25
20221107,10564.52
20221108,10616.2
20221109,10353.17
20221110,11114.15
20221111,11323.33
20221114,11196.22
20221115,11358.41
20221116,11183.66
20221117,11144.96
20221118,11146.06
20221121,11024.51
20221122,11174.41
20221123,11285.32
20221124,
20221125,11226.36
20221128,11049.5
20221129,10983.78
20221130,11468
20221201,11482.45
20221202,11461.5
20221205,11239.94
20221206,11014.89
20221207,10958.55
20221208,11082
20221209,11004.62
20221212,11143.74
20221213,11256.81
20221214,11170.89
20221215,10810.53
20221216,10705.41
20221219,10546.03
20221220,10547.11
20221221,10709.37
20221222,10476.12
20221223,10497.86
20221226,
20221227,10353.23
20221228,10213.29
20221229,10478.09
20221230,10466.48
20230102,
20230103,10386.98
20230104,10458.76
20230105,10305.24
20230106,10569.29
20230109,10635.65
20230110,10742.63
20230111,10931.67
20230112,11001.1
20230113,11079.16
20230116,
20230117,11095.11
20230118,10957.01
20230119,10852.27
20230120,11140.43
20230123,11364.41
20230124,11334.27
20230125,11313.36
20230126,11512.41
20230127,11621.71
20230130,11393.81
20230131,11584.55
20230201,11816.32
20230202,12200.82
20230203,12006.95
20230206,11887.45
20230207,12113.79
20230208,11910.52
20230209,11789.58
20230210,11718.12
20230213,11891.79
20230214,11960.15
20230215,12070.59
20230216,11855.83
20230217,11787.27
20230220,
20230221,11492.3
20230222,11507.07
20230223,11590.4
20230224,11394.94
20230227,11466.98
20230228,11455.54
20230301,11379.48
20230302,11462.98
20230303,11689.01
20230306,11675.74
20230307,11530.33
20230308,11576
20230309,11338.35
20230310,11138.89
20230313,11188.84
20230314,11428.15
20230315,11434.05
20230316,11717.28
20230317,11630.51
20230320,11675.54
20230321,11860.11
20230322,11669.96
20230323,11787.4
20230324,11823.96
20230327,11768.84
20230328,11716.08
20230329,11926.24
20230330,12013.47
20230331,12221.91
20230403,12189.45
20230404,12126.33
20230405,11996.86
20230406,12087.96
20230407,
20230410,12084.36
20230411,12031.88
20230412,11929.34
20230413,12166.27
20230414,12123.47
20230417,12157.72
20230418,12153.41
20230419,12157.23
20230420,12059.56
20230421,12072.46
20230424,12037.2
20230425,11799.16
20230426,11854.35
20230427,12142.24
20230428,12226.58
20230501,12212.6
20230502,12080.51
20230503,12025.33
20230504,11966.4
20230505,12235.41
20230508,12256.92
20230509,12179.55
20230510,12306.44
20230511,12328.51
20230512,12284.74
20230515,12365.21
20230516,12343.05
20230517,12500.57
20230518,12688.84
20230519,12657.9
20230522,12720.78
20230523,12560.25
20230524,12484.16
20230525,12698.09
20230526,12975.69
20230529,
20230530,13017.43
20230531,12935.29
20230601,13100.98
20230602,13240.77
20230605,13229.43
20230606,13276.42
20230607,13104.89
20230608,13238.52
20230609,13259.14
20230612,13461.92
20230613,13573.32
20230614,13626.48
20230615,13782.82
20230616,13689.57
20230619,
20230620,13667.29
20230621,13502.2
20230622,13630.61
20230623,13492.52
20230626,13335.78
20230627,13555.67
20230628,13591.75
20230629,13591.33
20230630,13787.92
20230703,13816.77
20230704,
20230705,13791.65
20230706,13679.04
20230707,13660.72
20230710,13685.48
20230711,13760.7
20230712,13918.96
20230713,14138.57
20230714,14113.7
20230717,14244.95
20230718,14353.64
20230719,14358.02
20230720,14063.31
20230721,14032.81
20230724,14058.87
20230725,14144.56
20230726,14127.28
20230727,14050.11
20230728,14316.66
20230731,14346.02
20230801,14283.91
20230802,13973.45
20230803,13959.72
20230804,13892.07
20230807,13977.12
20230808,13867.19
20230809,13705.08
20230810,13721.03
20230811,13644.85
20230814,13788.33
20230815,13631.05
20230816,13474.63
20230817,13316.93
20230818,13290.78
20230821,13497.59
20230822,13505.87
20230823,13721.03
20230824,13463.97
20230825,13590.65
20230828,13705.13
20230829,13943.76
20230830,14019.31
20230831,14034.97
20230901,14031.81
20230904,
20230905,14020.95
20230906,13872.47
20230907,13748.83
20230908,13761.53
20230911,13917.91
20230912,13773.63
20230913,13813.59
20230914,13926.05
20230915,13708.33
20230918,13710.24
20230919,13678.19
20230920,13469.13
20230921,13223.98
20230922,13211.81
20230925,13271.32
20230926,13063.61
20230927,13092.85
20230928,13201.28
20230929,13219.32
20231002,13307.77
20231003,13059.47
20231004,13236.01
20231005,13219.83
20231006,13431.34
20231009,13484.24
20231010,13562.84
20231011,13659.68
20231012,13574.22
20231013,13407.23
20231016,13567.98
20231017,13533.75
20231018,13314.3
20231019,13186.18
20231020,12983.81
20231023,13018.33
20231024,13139.87
20231025,12821.22
20231026,12595.61
20231027,12643.01
20231030,12789.48
20231031,12851.24
20231101,13061.47
20231102,13294.19
20231103,13478.28
20231106,13518.78
20231107,13639.86
20231108,13650.41
20231109,13521.45
20231110,13798.11
20231113,13767.74
20231114,14094.38
20231115,14103.84
20231116,14113.67
20231117,14125.48
20231120,14284.53
20231121,14199.98
20231122,14265.86
20231123,
20231124,14250.85
20231127,14241.02
20231128,14281.76
20231129,14258.49
20231130,14226.22
20231201,14305.03
20231204,14185.49
20231205,14229.91
20231206,14146.71
20231207,14339.99
20231208,14403.97
20231211,14432.49
20231212,14533.4
20231213,14733.96
20231214,14761.56
20231215,14813.92
20231218,14905.19
20231219,15003.22
20231220,14777.94
20231221,14963.87
20231222,14992.97
20231225,
20231226,15074.57
20231227,15099.18
20231228,15095.14
20231229,15011.35
20240101,
20240102,14765.94
20240103,14592.21
20240104,14510.3
20240105,14524.07
20240108,14843.77
20240109,14857.71
20240110,14969.65
20240111,14970.19
20240112,14972.76
20240115,
20240116,14944.35
20240117,14855.62
20240118,15055.65
20240119,15310.97
20240122,15360.29
20240123,15425.94
20240124,15481.92
20240125,15510.5
20240126,15455.36
20240129,15628.04
20240130,15509.9
20240131,15164.01
20240201,15361.64
20240202,15628.95
20240205,15597.68
20240206,15609
20240207,15756.64
20240208,15793.71
20240209,15990.66
20240212,15942.55
20240213,15655.6
20240214,15859.15
20240215,15906.17
20240216,15775.65
20240219,
20240220,15630.78
20240221,15580.87
20240222,16041.62
20240223,15996.82
20240226,15976.25
20240227,16035.3
20240228,15947.74
20240229,16091.92
20240301,16274.94
20240304,16207.51
20240305,15939.59
20240306,16031.54
20240307,16273.38
20240308,16085.11
20240311,16019.27
20240312,16265.64
20240313,16177.77
20240314,16128.53
20240315,15973.17
20240318,16103.45
20240319,16166.79
20240320,16369.41
20240321,16401.84
20240322,16428.82
20240325,16384.47
20240326,16315.7
20240327,16399.52
20240328,16379.46
20240329,
20240401,16396.83
20240402,16240.45
20240403,16277.46
20240404,16049.08
20240405,16248.52
